Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/compute,313,0,220.0,251.13374560702903,30.301875000000145,895.5415420000002,303.3226837060703,5.377372201996628,0.0,220,260,280,300,390,540,680,760,900,900,900
GET,/compute[burst],543,0,190.0,202.62814049171263,17.133957999999616,880.0113339999989,302.95211786372005,9.32879586480565,0.0,190,220,240,250,320,420,540,730,880,880,880
GET,/data,981,0,210.0,240.33073279204933,13.083332999999975,982.3748330000014,289.9633027522936,16.853680927024573,0.0,210,250,270,290,380,490,710,790,980,980,980
GET,/data[burst],2251,0,180.0,187.83179994535763,10.821249999999338,895.3162499999969,289.756996890271,38.67241158688309,0.0,180,210,230,240,290,360,500,570,880,900,900
GET,/data[cold],160,0,210.0,218.9822310000001,11.339458000000135,864.7378339999996,290.8625,2.748816461084538,0.0,210,240,270,280,310,400,490,770,860,860,860
GET,/data[hot],1532,0,210.0,229.95966682114886,10.087583999999872,991.3171659999982,289.9680156657964,26.31991761488445,0.0,210,240,270,290,370,460,650,750,970,990,990
GET,/health,141,0,17,27.436744368794436,3.515999999997632,256.28962500000085,63.53900709219858,2.422394506330749,0.0,17,24,27,31,46,100,150,220,260,260,260
GET,/prediction,148,0,19,26.360107804053698,2.514332999999702,197.84804199999684,196.0,2.5426552265031974,0.0,19,24,30,34,47,59,190,190,200,200,200
,Aggregated,6069,0,190.0,204.69781127846448,2.514332999999702,991.3171659999982,284.2109078925688,104.26604438951289,0.0,190,220,250,260,320,420,570,730,890,990,990
